id_meteo,timestamp_completo,temperatura,temperatura_percepita,codice_meteo,descrizione,fascia_temperatura
64609,2023-05-17 00:00:00,12.00,10.50,63,Pioggia,Mite
64610,2023-05-17 01:00:00,12.40,11.10,63,Pioggia,Mite
64611,2023-05-17 02:00:00,12.10,10.70,63,Pioggia,Mite
64612,2023-05-17 03:00:00,11.80,10.40,63,Pioggia,Mite
64613,2023-05-17 04:00:00,11.90,10.00,63,Pioggia,Mite
64614,2023-05-17 05:00:00,11.80,9.90,63,Pioggia,Mite
64615,2023-05-17 06:00:00,11.80,9.90,63,Pioggia,Mite
64616,2023-05-17 07:00:00,11.90,10.30,63,Pioggia,Mite
64617,2023-05-17 08:00:00,12.10,10.20,63,Pioggia,Mite
64618,2023-05-17 09:00:00,12.40,10.70,63,Pioggia,Mite
64619,2023-05-17 10:00:00,13.90,11.80,51,Pioggia,Mite
64620,2023-05-17 11:00:00,14.90,12.70,51,Pioggia,Mite
64621,2023-05-17 12:00:00,15.90,13.30,3,Nuvoloso,Mite
64622,2023-05-17 13:00:00,14.60,13.20,3,Nuvoloso,Mite
64623,2023-05-17 14:00:00,14.60,13.50,51,Pioggia,Mite
64624,2023-05-17 15:00:00,15.20,14.50,51,Pioggia,Mite
64625,2023-05-17 16:00:00,16.30,15.20,51,Pioggia,Mite
64626,2023-05-17 17:00:00,16.30,14.90,3,Nuvoloso,Mite
64627,2023-05-17 18:00:00,16.00,15.00,51,Pioggia,Mite
64628,2023-05-17 19:00:00,15.40,15.00,51,Pioggia,Mite
64629,2023-05-17 20:00:00,14.10,13.90,51,Pioggia,Mite
64630,2023-05-17 21:00:00,13.60,13.00,2,Nuvoloso,Mite
64631,2023-05-17 22:00:00,12.80,12.50,3,Nuvoloso,Mite
64632,2023-05-17 23:00:00,12.80,12.70,3,Nuvoloso,Mite
64633,2023-05-18 00:00:00,12.10,11.60,3,Nuvoloso,Mite
64634,2023-05-18 01:00:00,11.80,11.60,2,Nuvoloso,Mite
64635,2023-05-18 02:00:00,12.80,12.50,3,Nuvoloso,Mite
64636,2023-05-18 03:00:00,11.60,11.20,3,Nuvoloso,Mite
64637,2023-05-18 04:00:00,11.80,11.60,3,Nuvoloso,Mite
64638,2023-05-18 05:00:00,11.60,11.10,3,Nuvoloso,Mite
64639,2023-05-18 06:00:00,12.40,11.70,3,Nuvoloso,Mite
64640,2023-05-18 07:00:00,12.90,12.70,3,Nuvoloso,Mite
64641,2023-05-18 08:00:00,13.60,13.30,3,Nuvoloso,Mite
64642,2023-05-18 09:00:00,14.80,14.20,3,Nuvoloso,Mite
64643,2023-05-18 10:00:00,15.10,13.90,51,Pioggia,Mite
64644,2023-05-18 11:00:00,15.90,14.70,51,Pioggia,Mite
64645,2023-05-18 12:00:00,16.60,15.40,3,Nuvoloso,Mite
64646,2023-05-18 13:00:00,16.30,15.20,3,Nuvoloso,Mite
64647,2023-05-18 14:00:00,17.60,16.60,3,Nuvoloso,Mite
64648,2023-05-18 15:00:00,17.20,15.50,3,Nuvoloso,Mite
64649,2023-05-18 16:00:00,17.50,16.00,2,Nuvoloso,Mite
64650,2023-05-18 17:00:00,17.10,15.70,2,Nuvoloso,Mite
64651,2023-05-18 18:00:00,16.50,15.20,1,Nuvoloso,Mite
64652,2023-05-18 19:00:00,14.80,14.00,1,Nuvoloso,Mite
64653,2023-05-18 20:00:00,12.90,11.90,3,Nuvoloso,Mite
64654,2023-05-18 21:00:00,12.60,11.50,3,Nuvoloso,Mite
64655,2023-05-18 22:00:00,12.40,11.40,3,Nuvoloso,Mite
64656,2023-05-18 23:00:00,12.10,11.00,3,Nuvoloso,Mite
64657,2023-05-19 00:00:00,11.70,10.70,3,Nuvoloso,Mite
64658,2023-05-19 01:00:00,11.10,9.90,3,Nuvoloso,Mite
64659,2023-05-19 02:00:00,12.30,10.90,3,Nuvoloso,Mite
64660,2023-05-19 03:00:00,12.80,11.90,3,Nuvoloso,Mite
64661,2023-05-19 04:00:00,12.30,11.90,3,Nuvoloso,Mite
64662,2023-05-19 05:00:00,12.40,12.00,51,Pioggia,Mite
64663,2023-05-19 06:00:00,12.60,12.20,51,Pioggia,Mite
64664,2023-05-19 07:00:00,12.70,12.30,53,Pioggia,Mite
64665,2023-05-19 08:00:00,12.80,12.30,61,Pioggia,Mite
64666,2023-05-19 09:00:00,13.20,12.30,55,Pioggia,Mite
64667,2023-05-19 10:00:00,13.60,12.30,51,Pioggia,Mite
64668,2023-05-19 11:00:00,14.10,12.40,51,Pioggia,Mite
64669,2023-05-19 12:00:00,14.30,12.80,51,Pioggia,Mite
64670,2023-05-19 13:00:00,14.00,12.40,51,Pioggia,Mite
64671,2023-05-19 14:00:00,14.30,13.00,51,Pioggia,Mite
64672,2023-05-19 15:00:00,15.10,13.60,51,Pioggia,Mite
64673,2023-05-19 16:00:00,14.40,12.80,51,Pioggia,Mite
64674,2023-05-19 17:00:00,14.40,12.90,51,Pioggia,Mite
64675,2023-05-19 18:00:00,14.40,13.30,3,Nuvoloso,Mite
64676,2023-05-19 19:00:00,13.90,13.10,51,Pioggia,Mite
64677,2023-05-19 20:00:00,13.40,13.20,51,Pioggia,Mite
64678,2023-05-19 21:00:00,12.60,12.60,3,Nuvoloso,Mite
64679,2023-05-19 22:00:00,12.60,12.80,3,Nuvoloso,Mite
64680,2023-05-19 23:00:00,12.80,13.30,3,Nuvoloso,Mite
64681,2023-05-20 00:00:00,12.80,13.10,3,Nuvoloso,Mite
64682,2023-05-20 01:00:00,12.40,12.40,3,Nuvoloso,Mite
64683,2023-05-20 02:00:00,12.40,12.20,51,Pioggia,Mite
64684,2023-05-20 03:00:00,12.20,12.10,51,Pioggia,Mite
64685,2023-05-20 04:00:00,12.20,12.10,51,Pioggia,Mite
64686,2023-05-20 05:00:00,12.40,12.60,51,Pioggia,Mite
64687,2023-05-20 06:00:00,12.90,13.20,51,Pioggia,Mite
64688,2023-05-20 07:00:00,13.10,13.60,53,Pioggia,Mite
64689,2023-05-20 08:00:00,13.70,14.10,53,Pioggia,Mite
64690,2023-05-20 09:00:00,14.60,15.20,53,Pioggia,Mite
64691,2023-05-20 10:00:00,15.00,15.40,53,Pioggia,Mite
64692,2023-05-20 11:00:00,15.80,15.60,51,Pioggia,Mite
64693,2023-05-20 12:00:00,16.80,15.50,51,Pioggia,Mite
64694,2023-05-20 13:00:00,15.70,14.90,51,Pioggia,Mite
64695,2023-05-20 14:00:00,16.20,15.10,51,Pioggia,Mite
64696,2023-05-20 15:00:00,16.50,15.00,3,Nuvoloso,Mite
64697,2023-05-20 16:00:00,16.50,15.30,51,Pioggia,Mite
64698,2023-05-20 17:00:00,16.20,15.50,3,Nuvoloso,Mite
64699,2023-05-20 18:00:00,16.00,15.50,3,Nuvoloso,Mite
64700,2023-05-20 19:00:00,15.50,14.90,51,Pioggia,Mite
64701,2023-05-20 20:00:00,14.80,14.40,51,Pioggia,Mite
64702,2023-05-20 21:00:00,14.40,14.40,51,Pioggia,Mite
64703,2023-05-20 22:00:00,13.80,14.10,3,Nuvoloso,Mite
64704,2023-05-20 23:00:00,14.40,14.90,3,Nuvoloso,Mite
64705,2023-05-21 00:00:00,13.80,14.30,3,Nuvoloso,Mite
64706,2023-05-21 01:00:00,13.90,14.70,3,Nuvoloso,Mite
64707,2023-05-21 02:00:00,13.90,14.30,3,Nuvoloso,Mite
64708,2023-05-21 03:00:00,13.60,13.80,3,Nuvoloso,Mite
64709,2023-05-21 04:00:00,13.20,13.30,3,Nuvoloso,Mite
64710,2023-05-21 05:00:00,13.30,13.20,3,Nuvoloso,Mite
64711,2023-05-21 06:00:00,14.10,13.50,3,Nuvoloso,Mite
64712,2023-05-21 07:00:00,14.90,14.60,3,Nuvoloso,Mite
64713,2023-05-21 08:00:00,16.10,15.80,3,Nuvoloso,Mite
64714,2023-05-21 09:00:00,17.60,17.40,2,Nuvoloso,Mite
64715,2023-05-21 10:00:00,19.00,19.20,3,Nuvoloso,Mite
64716,2023-05-21 11:00:00,20.00,20.20,3,Nuvoloso,Mite
64717,2023-05-21 12:00:00,20.90,21.20,3,Nuvoloso,Mite
64718,2023-05-21 13:00:00,22.00,23.00,51,Pioggia,Mite
64719,2023-05-21 14:00:00,22.60,24.70,1,Nuvoloso,Mite
64720,2023-05-21 15:00:00,23.00,24.20,0,Cielo Sereno,Mite
64721,2023-05-21 16:00:00,23.20,23.00,1,Nuvoloso,Mite
64722,2023-05-21 17:00:00,22.70,22.40,0,Cielo Sereno,Mite
64723,2023-05-21 18:00:00,21.80,22.60,0,Cielo Sereno,Mite
64724,2023-05-21 19:00:00,19.20,20.40,0,Cielo Sereno,Mite
64725,2023-05-21 20:00:00,16.90,17.20,2,Nuvoloso,Mite
64726,2023-05-21 21:00:00,15.20,15.50,0,Cielo Sereno,Mite
64727,2023-05-21 22:00:00,15.90,16.40,0,Cielo Sereno,Mite
64728,2023-05-21 23:00:00,15.60,15.60,0,Cielo Sereno,Mite
64729,2023-05-22 00:00:00,15.20,14.70,0,Cielo Sereno,Mite
64730,2023-05-22 01:00:00,14.50,13.70,0,Cielo Sereno,Mite
64731,2023-05-22 02:00:00,14.80,14.00,0,Cielo Sereno,Mite
64732,2023-05-22 03:00:00,14.90,13.90,63,Pioggia,Mite
64733,2023-05-22 04:00:00,14.60,13.70,63,Pioggia,Mite
64734,2023-05-22 05:00:00,14.40,13.60,63,Pioggia,Mite
64735,2023-05-22 06:00:00,15.20,14.80,0,Cielo Sereno,Mite
64736,2023-05-22 07:00:00,16.80,16.90,0,Cielo Sereno,Mite
64737,2023-05-22 08:00:00,18.30,18.30,0,Cielo Sereno,Mite
64738,2023-05-22 09:00:00,19.90,20.00,0,Cielo Sereno,Mite
64739,2023-05-22 10:00:00,21.30,22.60,0,Cielo Sereno,Mite
64740,2023-05-22 11:00:00,22.40,24.60,0,Cielo Sereno,Mite
64741,2023-05-22 12:00:00,23.20,26.00,0,Cielo Sereno,Mite
64742,2023-05-22 13:00:00,23.50,26.40,1,Nuvoloso,Mite
64743,2023-05-22 14:00:00,23.80,26.30,51,Pioggia,Mite
64744,2023-05-22 15:00:00,23.90,25.90,51,Pioggia,Mite
64745,2023-05-22 16:00:00,23.80,25.30,0,Cielo Sereno,Mite
64746,2023-05-22 17:00:00,23.60,25.00,0,Cielo Sereno,Mite
64747,2023-05-22 18:00:00,23.20,24.90,0,Cielo Sereno,Mite
64748,2023-05-22 19:00:00,21.00,22.70,0,Cielo Sereno,Mite
64749,2023-05-22 20:00:00,19.10,20.00,0,Cielo Sereno,Mite
64750,2023-05-22 21:00:00,17.80,18.20,0,Cielo Sereno,Mite
64751,2023-05-22 22:00:00,16.50,17.00,0,Cielo Sereno,Mite
64752,2023-05-22 23:00:00,15.60,15.90,0,Cielo Sereno,Mite
64753,2023-05-23 00:00:00,15.10,15.20,0,Cielo Sereno,Mite
64754,2023-05-23 01:00:00,14.90,14.70,0,Cielo Sereno,Mite
64755,2023-05-23 02:00:00,14.80,14.40,0,Cielo Sereno,Mite
64756,2023-05-23 03:00:00,14.60,14.10,0,Cielo Sereno,Mite
64757,2023-05-23 04:00:00,14.40,13.70,0,Cielo Sereno,Mite
64758,2023-05-23 05:00:00,14.50,13.60,0,Cielo Sereno,Mite
64759,2023-05-23 06:00:00,16.40,15.80,0,Cielo Sereno,Mite
64760,2023-05-23 07:00:00,19.20,19.40,0,Cielo Sereno,Mite
64761,2023-05-23 08:00:00,21.80,22.40,0,Cielo Sereno,Mite
64762,2023-05-23 09:00:00,23.30,24.10,0,Cielo Sereno,Mite
64763,2023-05-23 10:00:00,24.60,26.60,0,Cielo Sereno,Mite
64764,2023-05-23 11:00:00,25.50,28.00,1,Nuvoloso,Caldo
64765,2023-05-23 12:00:00,25.80,27.40,0,Cielo Sereno,Caldo
64766,2023-05-23 13:00:00,26.20,28.40,0,Cielo Sereno,Caldo
64767,2023-05-23 14:00:00,26.50,28.50,0,Cielo Sereno,Caldo
64768,2023-05-23 15:00:00,26.40,27.20,0,Cielo Sereno,Caldo
64769,2023-05-23 16:00:00,26.30,26.50,0,Cielo Sereno,Caldo
64770,2023-05-23 17:00:00,26.00,26.60,0,Cielo Sereno,Caldo
64771,2023-05-23 18:00:00,25.50,25.80,1,Nuvoloso,Caldo
64772,2023-05-23 19:00:00,22.00,22.40,0,Cielo Sereno,Mite
64773,2023-05-23 20:00:00,19.90,19.60,0,Cielo Sereno,Mite
64774,2023-05-23 21:00:00,19.50,18.70,0,Cielo Sereno,Mite
64775,2023-05-23 22:00:00,18.90,17.90,0,Cielo Sereno,Mite
64776,2023-05-23 23:00:00,18.20,17.30,0,Cielo Sereno,Mite
64777,2023-05-24 00:00:00,17.50,16.60,0,Cielo Sereno,Mite
64778,2023-05-24 01:00:00,17.00,15.50,1,Nuvoloso,Mite
64779,2023-05-24 02:00:00,16.80,15.20,3,Nuvoloso,Mite
64780,2023-05-24 03:00:00,16.40,14.80,3,Nuvoloso,Mite
64781,2023-05-24 04:00:00,15.80,14.40,3,Nuvoloso,Mite
64782,2023-05-24 05:00:00,14.70,13.90,2,Nuvoloso,Mite
64783,2023-05-24 06:00:00,15.90,15.20,3,Nuvoloso,Mite
64784,2023-05-24 07:00:00,18.70,19.20,3,Nuvoloso,Mite
64785,2023-05-24 08:00:00,21.00,21.50,2,Nuvoloso,Mite
64786,2023-05-24 09:00:00,22.30,23.30,0,Cielo Sereno,Mite
64787,2023-05-24 10:00:00,23.40,25.50,0,Cielo Sereno,Mite
64788,2023-05-24 11:00:00,23.80,26.30,0,Cielo Sereno,Mite
64789,2023-05-24 12:00:00,24.40,27.30,0,Cielo Sereno,Mite
64790,2023-05-24 13:00:00,26.40,27.50,1,Nuvoloso,Caldo
64791,2023-05-24 14:00:00,25.50,25.70,51,Pioggia,Caldo
64792,2023-05-24 15:00:00,23.90,22.90,1,Nuvoloso,Mite
64793,2023-05-24 16:00:00,24.10,24.20,2,Nuvoloso,Mite
64794,2023-05-24 17:00:00,23.10,22.60,3,Nuvoloso,Mite
64795,2023-05-24 18:00:00,21.80,22.70,3,Nuvoloso,Mite
64796,2023-05-24 19:00:00,20.50,22.60,3,Nuvoloso,Mite
64797,2023-05-24 20:00:00,18.70,19.90,3,Nuvoloso,Mite
64798,2023-05-24 21:00:00,17.80,18.30,3,Nuvoloso,Mite
64799,2023-05-24 22:00:00,17.00,17.10,0,Cielo Sereno,Mite
64800,2023-05-24 23:00:00,16.40,16.70,3,Nuvoloso,Mite
64801,2023-05-25 00:00:00,15.70,16.00,3,Nuvoloso,Mite
64802,2023-05-25 01:00:00,15.70,14.80,3,Nuvoloso,Mite
64803,2023-05-25 02:00:00,16.20,15.70,3,Nuvoloso,Mite
64804,2023-05-25 03:00:00,15.60,15.70,3,Nuvoloso,Mite
64805,2023-05-25 04:00:00,14.40,14.90,2,Nuvoloso,Mite
64806,2023-05-25 05:00:00,14.20,14.70,3,Nuvoloso,Mite
64807,2023-05-25 06:00:00,15.40,16.10,3,Nuvoloso,Mite
64808,2023-05-25 07:00:00,17.00,18.20,3,Nuvoloso,Mite
64809,2023-05-25 08:00:00,17.60,18.70,3,Nuvoloso,Mite
64810,2023-05-25 09:00:00,18.80,19.20,51,Pioggia,Mite
64811,2023-05-25 10:00:00,19.40,20.50,51,Pioggia,Mite
64812,2023-05-25 11:00:00,21.30,22.40,51,Pioggia,Mite
64813,2023-05-25 12:00:00,21.50,22.60,51,Pioggia,Mite
64814,2023-05-25 13:00:00,21.70,22.10,51,Pioggia,Mite
64815,2023-05-25 14:00:00,22.10,22.90,3,Nuvoloso,Mite
64816,2023-05-25 15:00:00,23.20,24.90,3,Nuvoloso,Mite
64817,2023-05-25 16:00:00,23.20,23.90,51,Pioggia,Mite
64818,2023-05-25 17:00:00,22.90,23.30,0,Cielo Sereno,Mite
64819,2023-05-25 18:00:00,22.30,23.40,0,Cielo Sereno,Mite
64820,2023-05-25 19:00:00,20.60,22.30,0,Cielo Sereno,Mite
64821,2023-05-25 20:00:00,18.10,18.80,0,Cielo Sereno,Mite
64822,2023-05-25 21:00:00,17.80,18.90,0,Cielo Sereno,Mite
64823,2023-05-25 22:00:00,17.00,18.00,0,Cielo Sereno,Mite
64824,2023-05-25 23:00:00,16.50,17.40,0,Cielo Sereno,Mite
64825,2023-05-26 00:00:00,16.40,17.10,0,Cielo Sereno,Mite
64826,2023-05-26 01:00:00,15.70,16.00,0,Cielo Sereno,Mite
64827,2023-05-26 02:00:00,15.30,15.40,1,Nuvoloso,Mite
64828,2023-05-26 03:00:00,15.30,15.20,1,Nuvoloso,Mite
64829,2023-05-26 04:00:00,15.20,15.00,1,Nuvoloso,Mite
64830,2023-05-26 05:00:00,15.20,14.90,1,Nuvoloso,Mite
64831,2023-05-26 06:00:00,16.40,16.20,0,Cielo Sereno,Mite
64832,2023-05-26 07:00:00,18.60,19.30,0,Cielo Sereno,Mite
64833,2023-05-26 08:00:00,20.50,21.10,0,Cielo Sereno,Mite
64834,2023-05-26 09:00:00,21.60,22.30,0,Cielo Sereno,Mite
64835,2023-05-26 10:00:00,22.90,24.60,0,Cielo Sereno,Mite
64836,2023-05-26 11:00:00,24.00,26.40,0,Cielo Sereno,Mite
64837,2023-05-26 12:00:00,24.60,27.50,0,Cielo Sereno,Mite
64838,2023-05-26 13:00:00,25.10,27.30,0,Cielo Sereno,Caldo
64839,2023-05-26 14:00:00,25.40,28.10,0,Cielo Sereno,Caldo
64840,2023-05-26 15:00:00,25.30,27.20,0,Cielo Sereno,Caldo
64841,2023-05-26 16:00:00,25.20,26.30,0,Cielo Sereno,Caldo
64842,2023-05-26 17:00:00,25.10,26.30,0,Cielo Sereno,Caldo
64843,2023-05-26 18:00:00,24.50,26.60,0,Cielo Sereno,Mite
64844,2023-05-26 19:00:00,23.00,25.30,0,Cielo Sereno,Mite
64845,2023-05-26 20:00:00,20.80,22.00,1,Nuvoloso,Mite
64846,2023-05-26 21:00:00,19.10,20.40,1,Nuvoloso,Mite
64847,2023-05-26 22:00:00,18.50,19.70,1,Nuvoloso,Mite
64848,2023-05-26 23:00:00,16.90,17.90,3,Nuvoloso,Mite
64849,2023-05-27 00:00:00,16.40,17.20,3,Nuvoloso,Mite
64850,2023-05-27 01:00:00,15.40,15.90,2,Nuvoloso,Mite
64851,2023-05-27 02:00:00,16.50,17.30,0,Cielo Sereno,Mite
64852,2023-05-27 03:00:00,16.90,17.10,0,Cielo Sereno,Mite
64853,2023-05-27 04:00:00,16.00,16.50,51,Pioggia,Mite
64854,2023-05-27 05:00:00,16.50,17.20,2,Nuvoloso,Mite
64855,2023-05-27 06:00:00,17.30,18.30,0,Cielo Sereno,Mite
64856,2023-05-27 07:00:00,19.00,20.70,2,Nuvoloso,Mite
64857,2023-05-27 08:00:00,20.00,21.60,3,Nuvoloso,Mite
64858,2023-05-27 09:00:00,21.10,22.30,0,Cielo Sereno,Mite
64859,2023-05-27 10:00:00,22.10,23.50,0,Cielo Sereno,Mite
64860,2023-05-27 11:00:00,22.90,24.30,0,Cielo Sereno,Mite
64861,2023-05-27 12:00:00,23.50,24.30,1,Nuvoloso,Mite
64862,2023-05-27 13:00:00,23.90,25.70,0,Cielo Sereno,Mite
64863,2023-05-27 14:00:00,24.10,25.60,0,Cielo Sereno,Mite
64864,2023-05-27 15:00:00,24.10,24.70,0,Cielo Sereno,Mite
64865,2023-05-27 16:00:00,23.90,23.80,0,Cielo Sereno,Mite
64866,2023-05-27 17:00:00,23.40,23.30,1,Nuvoloso,Mite
64867,2023-05-27 18:00:00,22.50,23.10,0,Cielo Sereno,Mite
64868,2023-05-27 19:00:00,20.50,21.40,1,Nuvoloso,Mite
64869,2023-05-27 20:00:00,18.10,18.20,1,Nuvoloso,Mite
64870,2023-05-27 21:00:00,17.40,17.40,1,Nuvoloso,Mite
64871,2023-05-27 22:00:00,16.80,16.70,0,Cielo Sereno,Mite
64872,2023-05-27 23:00:00,15.90,15.60,0,Cielo Sereno,Mite
64873,2023-05-28 00:00:00,14.60,14.10,2,Nuvoloso,Mite
64874,2023-05-28 01:00:00,14.80,14.00,0,Cielo Sereno,Mite
64875,2023-05-28 02:00:00,15.30,14.30,2,Nuvoloso,Mite
64876,2023-05-28 03:00:00,14.80,13.50,3,Nuvoloso,Mite
64877,2023-05-28 04:00:00,14.20,13.30,3,Nuvoloso,Mite
64878,2023-05-28 05:00:00,14.00,14.20,2,Nuvoloso,Mite
64879,2023-05-28 06:00:00,15.80,16.00,1,Nuvoloso,Mite
64880,2023-05-28 07:00:00,18.40,18.70,3,Nuvoloso,Mite
64881,2023-05-28 08:00:00,20.40,21.20,2,Nuvoloso,Mite
64882,2023-05-28 09:00:00,21.80,22.80,1,Nuvoloso,Mite
64883,2023-05-28 10:00:00,22.50,23.90,2,Nuvoloso,Mite
64884,2023-05-28 11:00:00,22.90,24.30,1,Nuvoloso,Mite
64885,2023-05-28 12:00:00,23.40,25.30,0,Cielo Sereno,Mite
64886,2023-05-28 13:00:00,24.10,26.00,0,Cielo Sereno,Mite
64887,2023-05-28 14:00:00,24.10,25.60,3,Nuvoloso,Mite
64888,2023-05-28 15:00:00,24.00,25.40,3,Nuvoloso,Mite
64889,2023-05-28 16:00:00,24.00,24.60,2,Nuvoloso,Mite
64890,2023-05-28 17:00:00,23.40,23.90,3,Nuvoloso,Mite
64891,2023-05-28 18:00:00,23.30,24.40,3,Nuvoloso,Mite
64892,2023-05-28 19:00:00,21.50,22.40,2,Nuvoloso,Mite
64893,2023-05-28 20:00:00,19.20,19.10,2,Nuvoloso,Mite
64894,2023-05-28 21:00:00,18.60,18.60,0,Cielo Sereno,Mite
64895,2023-05-28 22:00:00,19.60,20.00,0,Cielo Sereno,Mite
64896,2023-05-28 23:00:00,19.10,19.60,0,Cielo Sereno,Mite
64897,2023-05-29 00:00:00,16.90,17.10,2,Nuvoloso,Mite
64898,2023-05-29 01:00:00,15.40,15.20,0,Cielo Sereno,Mite
64899,2023-05-29 02:00:00,14.60,14.40,3,Nuvoloso,Mite
64900,2023-05-29 03:00:00,14.10,14.10,3,Nuvoloso,Mite
64901,2023-05-29 04:00:00,14.80,14.60,1,Nuvoloso,Mite
64902,2023-05-29 05:00:00,13.50,13.40,0,Cielo Sereno,Mite
64903,2023-05-29 06:00:00,15.80,15.50,0,Cielo Sereno,Mite
64904,2023-05-29 07:00:00,18.20,18.40,0,Cielo Sereno,Mite
64905,2023-05-29 08:00:00,19.80,20.30,0,Cielo Sereno,Mite
64906,2023-05-29 09:00:00,20.90,21.80,0,Cielo Sereno,Mite
64907,2023-05-29 10:00:00,22.10,24.00,0,Cielo Sereno,Mite
64908,2023-05-29 11:00:00,23.00,25.20,0,Cielo Sereno,Mite
64909,2023-05-29 12:00:00,23.70,26.20,0,Cielo Sereno,Mite
64910,2023-05-29 13:00:00,24.00,25.10,1,Nuvoloso,Mite
64911,2023-05-29 14:00:00,24.60,26.30,0,Cielo Sereno,Mite
64912,2023-05-29 15:00:00,24.80,25.50,0,Cielo Sereno,Mite
64913,2023-05-29 16:00:00,24.60,24.30,0,Cielo Sereno,Mite
64914,2023-05-29 17:00:00,24.50,24.10,0,Cielo Sereno,Mite
64915,2023-05-29 18:00:00,23.10,22.90,0,Cielo Sereno,Mite
64916,2023-05-29 19:00:00,21.00,21.00,0,Cielo Sereno,Mite
64917,2023-05-29 20:00:00,18.90,18.80,0,Cielo Sereno,Mite
64918,2023-05-29 21:00:00,17.70,17.80,0,Cielo Sereno,Mite
64919,2023-05-29 22:00:00,16.60,16.60,0,Cielo Sereno,Mite
64920,2023-05-29 23:00:00,15.60,15.80,0,Cielo Sereno,Mite
64921,2023-05-30 00:00:00,15.70,15.60,0,Cielo Sereno,Mite
64922,2023-05-30 01:00:00,13.70,13.50,0,Cielo Sereno,Mite
64923,2023-05-30 02:00:00,14.00,13.70,1,Nuvoloso,Mite
64924,2023-05-30 03:00:00,14.20,13.80,0,Cielo Sereno,Mite
64925,2023-05-30 04:00:00,14.60,13.80,0,Cielo Sereno,Mite
64926,2023-05-30 05:00:00,14.80,14.00,0,Cielo Sereno,Mite
64927,2023-05-30 06:00:00,15.90,15.50,0,Cielo Sereno,Mite
64928,2023-05-30 07:00:00,17.70,17.70,0,Cielo Sereno,Mite
64929,2023-05-30 08:00:00,19.30,19.90,0,Cielo Sereno,Mite
64930,2023-05-30 09:00:00,20.80,22.00,0,Cielo Sereno,Mite
64931,2023-05-30 10:00:00,22.20,24.40,0,Cielo Sereno,Mite
64932,2023-05-30 11:00:00,23.20,25.50,0,Cielo Sereno,Mite
64933,2023-05-30 12:00:00,24.60,26.10,0,Cielo Sereno,Mite
64934,2023-05-30 13:00:00,24.80,25.30,0,Cielo Sereno,Mite
64935,2023-05-30 14:00:00,24.70,24.40,1,Nuvoloso,Mite
64936,2023-05-30 15:00:00,24.00,23.00,2,Nuvoloso,Mite
64937,2023-05-30 16:00:00,23.40,22.60,2,Nuvoloso,Mite
64938,2023-05-30 17:00:00,23.00,22.40,3,Nuvoloso,Mite
64939,2023-05-30 18:00:00,22.10,22.10,3,Nuvoloso,Mite
64940,2023-05-30 19:00:00,20.80,21.00,3,Nuvoloso,Mite
64941,2023-05-30 20:00:00,19.20,19.50,3,Nuvoloso,Mite
64942,2023-05-30 21:00:00,18.60,18.80,3,Nuvoloso,Mite
64943,2023-05-30 22:00:00,18.10,18.20,3,Nuvoloso,Mite
64944,2023-05-30 23:00:00,16.50,16.80,0,Cielo Sereno,Mite
64945,2023-05-31 00:00:00,17.80,17.80,2,Nuvoloso,Mite
64946,2023-05-31 01:00:00,15.60,16.40,2,Nuvoloso,Mite
64947,2023-05-31 02:00:00,15.10,15.10,51,Pioggia,Mite
64948,2023-05-31 03:00:00,14.70,14.20,3,Nuvoloso,Mite
64949,2023-05-31 04:00:00,14.30,14.50,3,Nuvoloso,Mite
64950,2023-05-31 05:00:00,14.80,15.00,2,Nuvoloso,Mite
64951,2023-05-31 06:00:00,15.80,16.00,51,Pioggia,Mite
64952,2023-05-31 07:00:00,17.20,18.10,3,Nuvoloso,Mite
64953,2023-05-31 08:00:00,18.60,19.80,1,Nuvoloso,Mite
64954,2023-05-31 09:00:00,20.00,21.00,0,Cielo Sereno,Mite
64955,2023-05-31 10:00:00,21.10,22.20,1,Nuvoloso,Mite
64956,2023-05-31 11:00:00,21.80,23.20,1,Nuvoloso,Mite
64957,2023-05-31 12:00:00,22.70,24.20,51,Pioggia,Mite
64958,2023-05-31 13:00:00,21.80,22.60,1,Nuvoloso,Mite
64959,2023-05-31 14:00:00,22.00,22.40,51,Pioggia,Mite
64960,2023-05-31 15:00:00,22.50,22.80,51,Pioggia,Mite
64961,2023-05-31 16:00:00,22.80,22.20,3,Nuvoloso,Mite
64962,2023-05-31 17:00:00,21.90,21.40,51,Pioggia,Mite
64963,2023-05-31 18:00:00,21.10,21.00,3,Nuvoloso,Mite
64964,2023-05-31 19:00:00,20.30,20.70,2,Nuvoloso,Mite
64965,2023-05-31 20:00:00,17.90,18.40,3,Nuvoloso,Mite
64966,2023-05-31 21:00:00,16.50,16.90,3,Nuvoloso,Mite
64967,2023-05-31 22:00:00,16.10,16.60,3,Nuvoloso,Mite
64968,2023-05-31 23:00:00,16.00,16.60,2,Nuvoloso,Mite
64969,2023-06-01 00:00:00,15.60,16.10,0,Cielo Sereno,Mite
64970,2023-06-01 01:00:00,14.20,14.40,0,Cielo Sereno,Mite
64971,2023-06-01 02:00:00,13.80,13.80,0,Cielo Sereno,Mite
64972,2023-06-01 03:00:00,13.90,13.80,0,Cielo Sereno,Mite
64973,2023-06-01 04:00:00,13.90,13.70,0,Cielo Sereno,Mite
64974,2023-06-01 05:00:00,14.10,13.60,0,Cielo Sereno,Mite
